year,institution,patient_status,sex,value,footnote_marker
1916,Bratsberg,Insania periodica - epileptica,Kv.,NA,NA
1916,Bratsberg,Insania periodica - epileptica,Md.,NA,NA
1916,Bratsberg,Insania periodica - hypochondrica,Kv.,NA,NA
1916,Bratsberg,Insania periodica - hypochondrica,Md.,NA,NA
1916,Bratsberg,Insania periodica - hysterica,Kv.,NA,NA
1916,Bratsberg,Insania periodica - hysterica,Md.,NA,NA
1916,Bratsberg,Insania periodica - neurasthenica,Kv.,NA,NA
1916,Bratsberg,Insania periodica - neurasthenica,Md.,1,NA
1916,Bratsberg,Mania,Kv.,2,NA
1916,Bratsberg,Mania,Md.,NA,NA
1916,Bratsberg,Melancholia,Kv.,4,NA
1916,Bratsberg,Melancholia,Md.,3,NA
1916,Bratsberg,Paralysis generalis,Kv.,NA,NA
1916,Bratsberg,Paralysis generalis,Md.,NA,NA
1916,Bratsberg,Paranoia,Kv.,NA,NA
1916,Bratsberg,Paranoia,Md.,NA,NA
1916,Bratsberg,Til observasjon,Kv.,NA,NA
1916,Bratsberg,Til observasjon,Md.,1,NA
1916,Bratsberg,Vitia organica cerebri,Kv.,NA,NA
1916,Bratsberg,Vitia organica cerebri,Md.,NA,NA
1916,Dale,Alcoholismus,Kv.,NA,NA
1916,Dale,Alcoholismus,Md.,1,NA
1916,Dale,Amentia,Kv.,1,NA
1916,Dale,Amentia,Md.,3,NA
1916,Dale,Dementia,Kv.,16,NA
1916,Dale,Dementia,Md.,21,NA
1916,Dale,Idiotia (imbecillitas,Kv.,1,NA
1916,Dale,Idiotia (imbecillitas,Md.,2,NA
1916,Dale,Insania periodica,Kv.,3,NA
1916,Dale,Insania periodica,Md.,5,NA
1916,Dale,Insania periodica - degenerativa,Kv.,NA,NA
1916,Dale,Insania periodica - degenerativa,Md.,2,NA
1916,Dale,Insania periodica - epileptica,Kv.,NA,NA
1916,Dale,Insania periodica - epileptica,Md.,2,NA
1916,Dale,Insania periodica - hypochondrica,Kv.,NA,NA
1916,Dale,Insania periodica - hypochondrica,Md.,NA,NA
1916,Dale,Insania periodica - hysterica,Kv.,1,NA
1916,Dale,Insania periodica - hysterica,Md.,1,NA
1916,Dale,Insania periodica - neurasthenica,Kv.,NA,NA
1916,Dale,Insania periodica - neurasthenica,Md.,1,NA
1916,Dale,Mania,Kv.,2,NA
1916,Dale,Mania,Md.,2,NA
1916,Dale,Melancholia,Kv.,7,NA
1916,Dale,Melancholia,Md.,2,NA
1916,Dale,Paralysis generalis,Kv.,NA,NA
1916,Dale,Paralysis generalis,Md.,NA,NA
1916,Dale,Paranoia,Kv.,NA,NA
1916,Dale,Paranoia,Md.,NA,NA
1916,Dale,Til observasjon,Kv.,NA,NA
1916,Dale,Til observasjon,Md.,2,NA
1916,Dale,Vitia organica cerebri,Kv.,1,NA
1916,Dale,Vitia organica cerebri,Md.,NA,NA
1916,Dedichens,Alcoholismus,Kv.,NA,NA
1916,Dedichens,Alcoholismus,Md.,4,NA
1916,Dedichens,Amentia,Kv.,NA,NA
1916,Dedichens,Amentia,Md.,NA,NA
1916,Dedichens,Dementia,Kv.,5,NA
1916,Dedichens,Dementia,Md.,5,NA
1916,Dedichens,Idiotia (imbecillitas,Kv.,NA,NA
1916,Dedichens,Idiotia (imbecillitas,Md.,NA,NA
1916,Dedichens,Insania periodica,Kv.,7,NA
1916,Dedichens,Insania periodica,Md.,7,"1) Alle, baade maend og kvinder, opfort under diagnosen manisk depression."
1916,Dedichens,Insania periodica - degenerativa,Kv.,NA,NA
1916,Dedichens,Insania periodica - degenerativa,Md.,1,NA
1916,Dedichens,Insania periodica - epileptica,Kv.,NA,NA
1916,Dedichens,Insania periodica - epileptica,Md.,NA,NA
1916,Dedichens,Insania periodica - hypochondrica,Kv.,NA,NA
1916,Dedichens,Insania periodica - hypochondrica,Md.,NA,NA
1916,Dedichens,Insania periodica - hysterica,Kv.,1,NA
1916,Dedichens,Insania periodica - hysterica,Md.,NA,NA
1916,Dedichens,Insania periodica - neurasthenica,Kv.,NA,NA
1916,Dedichens,Insania periodica - neurasthenica,Md.,NA,NA
1916,Dedichens,Mania,Kv.,2,NA
1916,Dedichens,Mania,Md.,2,NA
1916,Dedichens,Melancholia,Kv.,10,NA
1916,Dedichens,Melancholia,Md.,6,NA
1916,Dedichens,Paralysis generalis,Kv.,NA,NA
1916,Dedichens,Paralysis generalis,Md.,3,NA
1916,Dedichens,Paranoia,Kv.,NA,NA
1916,Dedichens,Paranoia,Md.,NA,NA
1916,Dedichens,Til observasjon,Kv.,NA,NA
1916,Dedichens,Til observasjon,Md.,NA,NA
1916,Dedichens,Vitia organica cerebri,Kv.,NA,NA
1916,Dedichens,Vitia organica cerebri,Md.,NA,NA
1916,Dikemark,Alcoholismus,Kv.,1,NA
1916,Dikemark,Alcoholismus,Md.,5,NA
1916,Dikemark,Amentia,Kv.,6,NA
1916,Dikemark,Amentia,Md.,5,NA
1916,Dikemark,Dementia,Kv.,37,NA
1916,Dikemark,Dementia,Md.,43,NA
1916,Dikemark,Idiotia (imbecillitas,Kv.,NA,NA
1916,Dikemark,Idiotia (imbecillitas,Md.,2,NA
1916,Dikemark,Insania periodica,Kv.,9,NA
1916,Dikemark,Insania periodica,Md.,14,NA
1916,Dikemark,Insania periodica - degenerativa,Kv.,6,NA
1916,Dikemark,Insania periodica - degenerativa,Md.,2,NA
1916,Dikemark,Insania periodica - epileptica,Kv.,1,NA
1916,Dikemark,Insania periodica - epileptica,Md.,1,NA
1916,Dikemark,Insania periodica - hypochondrica,Kv.,1,NA
1916,Dikemark,Insania periodica - hypochondrica,Md.,1,NA
1916,Dikemark,Insania periodica - hysterica,Kv.,2,NA
1916,Dikemark,Insania periodica - hysterica,Md.,NA,NA
1916,Dikemark,Insania periodica - neurasthenica,Kv.,NA,NA
1916,Dikemark,Insania periodica - neurasthenica,Md.,NA,NA
1916,Dikemark,Mania,Kv.,1,NA
1916,Dikemark,Mania,Md.,NA,NA
1916,Dikemark,Melancholia,Kv.,3,NA
1916,Dikemark,Melancholia,Md.,2,NA
1916,Dikemark,Paralysis generalis,Kv.,4,NA
1916,Dikemark,Paralysis generalis,Md.,10,NA
1916,Dikemark,Paranoia,Kv.,NA,NA
1916,Dikemark,Paranoia,Md.,1,NA
1916,Dikemark,Til observasjon,Kv.,NA,NA
1916,Dikemark,Til observasjon,Md.,1,NA
1916,Dikemark,Vitia organica cerebri,Kv.,NA,NA
1916,Dikemark,Vitia organica cerebri,Md.,NA,NA
1916,Eg,Alcoholismus,Kv.,NA,NA
1916,Eg,Alcoholismus,Md.,1,NA
1916,Eg,Amentia,Kv.,2,NA
1916,Eg,Amentia,Md.,3,NA
1916,Eg,Dementia,Kv.,11,NA
1916,Eg,Dementia,Md.,20,NA
1916,Eg,Idiotia (imbecillitas,Kv.,NA,NA
1916,Eg,Idiotia (imbecillitas,Md.,2,NA
1916,Eg,Insania periodica,Kv.,4,NA
1916,Eg,Insania periodica,Md.,6,NA
1916,Eg,Insania periodica - degenerativa,Kv.,NA,NA
1916,Eg,Insania periodica - degenerativa,Md.,NA,NA
1916,Eg,Insania periodica - epileptica,Kv.,NA,NA
1916,Eg,Insania periodica - epileptica,Md.,1,NA
1916,Eg,Insania periodica - hypochondrica,Kv.,NA,NA
1916,Eg,Insania periodica - hypochondrica,Md.,1,NA
1916,Eg,Insania periodica - hysterica,Kv.,2,NA
1916,Eg,Insania periodica - hysterica,Md.,NA,NA
1916,Eg,Insania periodica - neurasthenica,Kv.,NA,NA
1916,Eg,Insania periodica - neurasthenica,Md.,1,NA
1916,Eg,Mania,Kv.,4,NA
1916,Eg,Mania,Md.,4,NA
1916,Eg,Melancholia,Kv.,13,NA
1916,Eg,Melancholia,Md.,7,NA
1916,Eg,Paralysis generalis,Kv.,NA,NA
1916,Eg,Paralysis generalis,Md.,3,NA
1916,Eg,Paranoia,Kv.,2,NA
1916,Eg,Paranoia,Md.,2,NA
1916,Eg,Til observasjon,Kv.,NA,NA
1916,Eg,Til observasjon,Md.,2,NA
1916,Eg,Vitia organica cerebri,Kv.,NA,NA
1916,Eg,Vitia organica cerebri,Md.,NA,NA
1916,Gaustad,Alcoholismus,Kv.,NA,NA
1916,Gaustad,Alcoholismus,Md.,1,NA
1916,Gaustad,Amentia,Kv.,NA,NA
1916,Gaustad,Amentia,Md.,1,NA
1916,Gaustad,Dementia,Kv.,42,NA
1916,Gaustad,Dementia,Md.,33,NA
1916,Gaustad,Idiotia (imbecillitas,Kv.,2,NA
1916,Gaustad,Idiotia (imbecillitas,Md.,2,NA
1916,Gaustad,Insania periodica,Kv.,2,NA
1916,Gaustad,Insania periodica,Md.,1,NA
1916,Gaustad,Insania periodica - degenerativa,Kv.,2,NA
1916,Gaustad,Insania periodica - degenerativa,Md.,4,NA
1916,Gaustad,Insania periodica - epileptica,Kv.,NA,NA
1916,Gaustad,Insania periodica - epileptica,Md.,2,NA
1916,Gaustad,Insania periodica - hypochondrica,Kv.,NA,NA
1916,Gaustad,Insania periodica - hypochondrica,Md.,NA,NA
1916,Gaustad,Insania periodica - hysterica,Kv.,7,NA
1916,Gaustad,Insania periodica - hysterica,Md.,NA,NA
1916,Gaustad,Insania periodica - neurasthenica,Kv.,NA,NA
1916,Gaustad,Insania periodica - neurasthenica,Md.,NA,NA
1916,Gaustad,Mania,Kv.,9,NA
1916,Gaustad,Mania,Md.,5,NA
1916,Gaustad,Melancholia,Kv.,13,NA
1916,Gaustad,Melancholia,Md.,6,NA
1916,Gaustad,Paralysis generalis,Kv.,NA,NA
1916,Gaustad,Paralysis generalis,Md.,9,NA
1916,Gaustad,Paranoia,Kv.,NA,NA
1916,Gaustad,Paranoia,Md.,1,NA
1916,Gaustad,Til observasjon,Kv.,1,NA
1916,Gaustad,Til observasjon,Md.,5,NA
1916,Gaustad,Vitia organica cerebri,Kv.,NA,NA
1916,Gaustad,Vitia organica cerebri,Md.,1,NA
1916,Kriminalasylet,Alcoholismus,Kv.,NA,NA
1916,Kriminalasylet,Alcoholismus,Md.,NA,NA
1916,Kriminalasylet,Amentia,Kv.,NA,NA
1916,Kriminalasylet,Amentia,Md.,NA,NA
1916,Kriminalasylet,Dementia,Kv.,NA,NA
1916,Kriminalasylet,Dementia,Md.,1,NA
1916,Kriminalasylet,Idiotia (imbecillitas,Kv.,NA,NA
1916,Kriminalasylet,Idiotia (imbecillitas,Md.,2,NA
1916,Kriminalasylet,Insania periodica,Kv.,NA,NA
1916,Kriminalasylet,Insania periodica,Md.,NA,NA
1916,Kriminalasylet,Insania periodica - degenerativa,Kv.,NA,NA
1916,Kriminalasylet,Insania periodica - degenerativa,Md.,1,NA
1916,Kriminalasylet,Insania periodica - epileptica,Kv.,NA,NA
1916,Kriminalasylet,Insania periodica - epileptica,Md.,NA,NA
1916,Kriminalasylet,Insania periodica - hypochondrica,Kv.,NA,NA
1916,Kriminalasylet,Insania periodica - hypochondrica,Md.,NA,NA
1916,Kriminalasylet,Insania periodica - hysterica,Kv.,NA,NA
1916,Kriminalasylet,Insania periodica - hysterica,Md.,NA,NA
1916,Kriminalasylet,Insania periodica - neurasthenica,Kv.,NA,NA
1916,Kriminalasylet,Insania periodica - neurasthenica,Md.,NA,NA
1916,Kriminalasylet,Mania,Kv.,NA,NA
1916,Kriminalasylet,Mania,Md.,NA,NA
1916,Kriminalasylet,Melancholia,Kv.,NA,NA
1916,Kriminalasylet,Melancholia,Md.,NA,NA
1916,Kriminalasylet,Paralysis generalis,Kv.,NA,NA
1916,Kriminalasylet,Paralysis generalis,Md.,NA,NA
1916,Kriminalasylet,Paranoia,Kv.,NA,NA
1916,Kriminalasylet,Paranoia,Md.,NA,NA
1916,Kriminalasylet,Til observasjon,Kv.,NA,NA
1916,Kriminalasylet,Til observasjon,Md.,NA,NA
1916,Kriminalasylet,Vitia organica cerebri,Kv.,NA,NA
1916,Kriminalasylet,Vitia organica cerebri,Md.,NA,NA
1916,Kristiansand,Alcoholismus,Kv.,NA,NA
1916,Kristiansand,Alcoholismus,Md.,NA,NA
1916,Kristiansand,Amentia,Kv.,NA,NA
1916,Kristiansand,Amentia,Md.,NA,NA
1916,Kristiansand,Dementia,Kv.,2,NA
1916,Kristiansand,Dementia,Md.,1,NA
1916,Kristiansand,Idiotia (imbecillitas,Kv.,NA,NA
1916,Kristiansand,Idiotia (imbecillitas,Md.,NA,NA
1916,Kristiansand,Insania periodica,Kv.,NA,NA
1916,Kristiansand,Insania periodica,Md.,NA,NA
1916,Kristiansand,Insania periodica - degenerativa,Kv.,NA,NA
1916,Kristiansand,Insania periodica - degenerativa,Md.,NA,NA
1916,Kristiansand,Insania periodica - epileptica,Kv.,NA,NA
1916,Kristiansand,Insania periodica - epileptica,Md.,NA,NA
1916,Kristiansand,Insania periodica - hypochondrica,Kv.,NA,NA
1916,Kristiansand,Insania periodica - hypochondrica,Md.,NA,NA
1916,Kristiansand,Insania periodica - hysterica,Kv.,NA,NA
1916,Kristiansand,Insania periodica - hysterica,Md.,NA,NA
1916,Kristiansand,Insania periodica - neurasthenica,Kv.,NA,NA
1916,Kristiansand,Insania periodica - neurasthenica,Md.,NA,NA
1916,Kristiansand,Mania,Kv.,NA,NA
1916,Kristiansand,Mania,Md.,NA,NA
1916,Kristiansand,Melancholia,Kv.,NA,NA
1916,Kristiansand,Melancholia,Md.,NA,NA
1916,Kristiansand,Paralysis generalis,Kv.,NA,NA
1916,Kristiansand,Paralysis generalis,Md.,NA,NA
1916,Kristiansand,Paranoia,Kv.,NA,NA
1916,Kristiansand,Paranoia,Md.,NA,NA
1916,Kristiansand,Til observasjon,Kv.,NA,NA
1916,Kristiansand,Til observasjon,Md.,NA,NA
1916,Kristiansand,Vitia organica cerebri,Kv.,NA,NA
1916,Kristiansand,Vitia organica cerebri,Md.,NA,NA
1916,Møllendal,Alcoholismus,Kv.,NA,NA
1916,Møllendal,Alcoholismus,Md.,1,NA
1916,Møllendal,Amentia,Kv.,NA,NA
1916,Møllendal,Amentia,Md.,NA,NA
1916,Møllendal,Dementia,Kv.,7,NA
1916,Møllendal,Dementia,Md.,8,NA
1916,Møllendal,Idiotia (imbecillitas,Kv.,NA,NA
1916,Møllendal,Idiotia (imbecillitas,Md.,NA,NA
1916,Møllendal,Insania periodica,Kv.,NA,NA
1916,Møllendal,Insania periodica,Md.,NA,NA
1916,Møllendal,Insania periodica - degenerativa,Kv.,NA,NA
1916,Møllendal,Insania periodica - degenerativa,Md.,NA,NA
1916,Møllendal,Insania periodica - epileptica,Kv.,NA,NA
1916,Møllendal,Insania periodica - epileptica,Md.,NA,NA
1916,Møllendal,Insania periodica - hypochondrica,Kv.,NA,NA
1916,Møllendal,Insania periodica - hypochondrica,Md.,NA,NA
1916,Møllendal,Insania periodica - hysterica,Kv.,NA,NA
1916,Møllendal,Insania periodica - hysterica,Md.,NA,NA
1916,Møllendal,Insania periodica - neurasthenica,Kv.,NA,NA
1916,Møllendal,Insania periodica - neurasthenica,Md.,NA,NA
1916,Møllendal,Mania,Kv.,3,NA
1916,Møllendal,Mania,Md.,4,NA
1916,Møllendal,Melancholia,Kv.,1,NA
1916,Møllendal,Melancholia,Md.,1,NA
1916,Møllendal,Paralysis generalis,Kv.,NA,NA
1916,Møllendal,Paralysis generalis,Md.,NA,NA
1916,Møllendal,Paranoia,Kv.,NA,NA
1916,Møllendal,Paranoia,Md.,NA,NA
1916,Møllendal,Til observasjon,Kv.,NA,NA
1916,Møllendal,Til observasjon,Md.,NA,NA
1916,Møllendal,Vitia organica cerebri,Kv.,NA,NA
1916,Møllendal,Vitia organica cerebri,Md.,NA,NA
1916,Neevengaarden,Alcoholismus,Kv.,NA,NA
1916,Neevengaarden,Alcoholismus,Md.,2,NA
1916,Neevengaarden,Amentia,Kv.,6,NA
1916,Neevengaarden,Amentia,Md.,6,NA
1916,Neevengaarden,Dementia,Kv.,17,NA
1916,Neevengaarden,Dementia,Md.,18,NA
1916,Neevengaarden,Idiotia (imbecillitas,Kv.,NA,NA
1916,Neevengaarden,Idiotia (imbecillitas,Md.,3,NA
1916,Neevengaarden,Insania periodica,Kv.,8,NA
1916,Neevengaarden,Insania periodica,Md.,3,NA
1916,Neevengaarden,Insania periodica - degenerativa,Kv.,2,NA
1916,Neevengaarden,Insania periodica - degenerativa,Md.,4,NA
1916,Neevengaarden,Insania periodica - epileptica,Kv.,1,NA
1916,Neevengaarden,Insania periodica - epileptica,Md.,1,NA
1916,Neevengaarden,Insania periodica - hypochondrica,Kv.,1,NA
1916,Neevengaarden,Insania periodica - hypochondrica,Md.,NA,NA
1916,Neevengaarden,Insania periodica - hysterica,Kv.,5,NA
1916,Neevengaarden,Insania periodica - hysterica,Md.,2,NA
1916,Neevengaarden,Insania periodica - neurasthenica,Kv.,1,NA
1916,Neevengaarden,Insania periodica - neurasthenica,Md.,1,NA
1916,Neevengaarden,Mania,Kv.,5,NA
1916,Neevengaarden,Mania,Md.,1,NA
1916,Neevengaarden,Melancholia,Kv.,4,NA
1916,Neevengaarden,Melancholia,Md.,4,NA
1916,Neevengaarden,Paralysis generalis,Kv.,1,NA
1916,Neevengaarden,Paralysis generalis,Md.,4,NA
1916,Neevengaarden,Paranoia,Kv.,1,NA
1916,Neevengaarden,Paranoia,Md.,1,NA
1916,Neevengaarden,Til observasjon,Kv.,1,NA
1916,Neevengaarden,Til observasjon,Md.,NA,NA
1916,Neevengaarden,Vitia organica cerebri,Kv.,NA,NA
1916,Neevengaarden,Vitia organica cerebri,Md.,NA,NA
1916,Opdøl,Alcoholismus,Kv.,NA,NA
1916,Opdøl,Alcoholismus,Md.,1,NA
1916,Opdøl,Amentia,Kv.,3,NA
1916,Opdøl,Amentia,Md.,2,NA
1916,Opdøl,Dementia,Kv.,12,NA
1916,Opdøl,Dementia,Md.,13,NA
1916,Opdøl,Idiotia (imbecillitas,Kv.,1,NA
1916,Opdøl,Idiotia (imbecillitas,Md.,2,NA
1916,Opdøl,Insania periodica,Kv.,3,NA
1916,Opdøl,Insania periodica,Md.,3,NA
1916,Opdøl,Insania periodica - degenerativa,Kv.,NA,NA
1916,Opdøl,Insania periodica - degenerativa,Md.,NA,NA
1916,Opdøl,Insania periodica - epileptica,Kv.,NA,NA
1916,Opdøl,Insania periodica - epileptica,Md.,NA,NA
1916,Opdøl,Insania periodica - hypochondrica,Kv.,NA,NA
1916,Opdøl,Insania periodica - hypochondrica,Md.,NA,NA
1916,Opdøl,Insania periodica - hysterica,Kv.,NA,NA
1916,Opdøl,Insania periodica - hysterica,Md.,NA,NA
1916,Opdøl,Insania periodica - neurasthenica,Kv.,2,NA
1916,Opdøl,Insania periodica - neurasthenica,Md.,NA,NA
1916,Opdøl,Mania,Kv.,2,NA
1916,Opdøl,Mania,Md.,1,NA
1916,Opdøl,Melancholia,Kv.,3,NA
1916,Opdøl,Melancholia,Md.,2,NA
1916,Opdøl,Paralysis generalis,Kv.,NA,NA
1916,Opdøl,Paralysis generalis,Md.,NA,NA
1916,Opdøl,Paranoia,Kv.,NA,NA
1916,Opdøl,Paranoia,Md.,1,NA
1916,Opdøl,Til observasjon,Kv.,NA,NA
1916,Opdøl,Til observasjon,Md.,NA,NA
1916,Opdøl,Vitia organica cerebri,Kv.,NA,NA
1916,Opdøl,Vitia organica cerebri,Md.,NA,NA
1916,Oslo,Alcoholismus,Kv.,NA,NA
1916,Oslo,Alcoholismus,Md.,NA,NA
1916,Oslo,Amentia,Kv.,NA,NA
1916,Oslo,Amentia,Md.,NA,NA
1916,Oslo,Dementia,Kv.,11,NA
1916,Oslo,Dementia,Md.,NA,NA
1916,Oslo,Idiotia (imbecillitas,Kv.,NA,NA
1916,Oslo,Idiotia (imbecillitas,Md.,NA,NA
1916,Oslo,Insania periodica,Kv.,1,NA
1916,Oslo,Insania periodica,Md.,NA,NA
1916,Oslo,Insania periodica - degenerativa,Kv.,NA,NA
1916,Oslo,Insania periodica - degenerativa,Md.,NA,NA
1916,Oslo,Insania periodica - epileptica,Kv.,NA,NA
1916,Oslo,Insania periodica - epileptica,Md.,NA,NA
1916,Oslo,Insania periodica - hypochondrica,Kv.,NA,NA
1916,Oslo,Insania periodica - hypochondrica,Md.,NA,NA
1916,Oslo,Insania periodica - hysterica,Kv.,2,NA
1916,Oslo,Insania periodica - hysterica,Md.,NA,NA
1916,Oslo,Insania periodica - neurasthenica,Kv.,NA,NA
1916,Oslo,Insania periodica - neurasthenica,Md.,NA,NA
1916,Oslo,Mania,Kv.,2,NA
1916,Oslo,Mania,Md.,NA,NA
1916,Oslo,Melancholia,Kv.,4,NA
1916,Oslo,Melancholia,Md.,NA,NA
1916,Oslo,Paralysis generalis,Kv.,NA,NA
1916,Oslo,Paralysis generalis,Md.,NA,NA
1916,Oslo,Paranoia,Kv.,1,NA
1916,Oslo,Paranoia,Md.,NA,NA
1916,Oslo,Til observasjon,Kv.,NA,NA
1916,Oslo,Til observasjon,Md.,NA,NA
1916,Oslo,Vitia organica cerebri,Kv.,NA,NA
1916,Oslo,Vitia organica cerebri,Md.,NA,NA
1916,Prestsaeter,Alcoholismus,Kv.,NA,NA
1916,Prestsaeter,Alcoholismus,Md.,1,NA
1916,Prestsaeter,Amentia,Kv.,NA,NA
1916,Prestsaeter,Amentia,Md.,NA,NA
1916,Prestsaeter,Dementia,Kv.,16,NA
1916,Prestsaeter,Dementia,Md.,15,NA
1916,Prestsaeter,Idiotia (imbecillitas,Kv.,1,NA
1916,Prestsaeter,Idiotia (imbecillitas,Md.,3,NA
1916,Prestsaeter,Insania periodica,Kv.,1,NA
1916,Prestsaeter,Insania periodica,Md.,1,NA
1916,Prestsaeter,Insania periodica - degenerativa,Kv.,NA,NA
1916,Prestsaeter,Insania periodica - degenerativa,Md.,NA,NA
1916,Prestsaeter,Insania periodica - epileptica,Kv.,NA,NA
1916,Prestsaeter,Insania periodica - epileptica,Md.,2,NA
1916,Prestsaeter,Insania periodica - hypochondrica,Kv.,1,NA
1916,Prestsaeter,Insania periodica - hypochondrica,Md.,NA,NA
1916,Prestsaeter,Insania periodica - hysterica,Kv.,NA,NA
1916,Prestsaeter,Insania periodica - hysterica,Md.,NA,NA
1916,Prestsaeter,Insania periodica - neurasthenica,Kv.,NA,NA
1916,Prestsaeter,Insania periodica - neurasthenica,Md.,NA,NA
1916,Prestsaeter,Mania,Kv.,1,NA
1916,Prestsaeter,Mania,Md.,4,NA
1916,Prestsaeter,Melancholia,Kv.,1,NA
1916,Prestsaeter,Melancholia,Md.,1,NA
1916,Prestsaeter,Paralysis generalis,Kv.,NA,NA
1916,Prestsaeter,Paralysis generalis,Md.,NA,NA
1916,Prestsaeter,Paranoia,Kv.,9,NA
1916,Prestsaeter,Paranoia,Md.,8,NA
1916,Prestsaeter,Til observasjon,Kv.,NA,NA
1916,Prestsaeter,Til observasjon,Md.,NA,NA
1916,Prestsaeter,Vitia organica cerebri,Kv.,NA,NA
1916,Prestsaeter,Vitia organica cerebri,Md.,1,NA
1916,Rosenberg,Alcoholismus,Kv.,1,NA
1916,Rosenberg,Alcoholismus,Md.,2,NA
1916,Rosenberg,Amentia,Kv.,2,NA
1916,Rosenberg,Amentia,Md.,1,NA
1916,Rosenberg,Dementia,Kv.,12,NA
1916,Rosenberg,Dementia,Md.,20,NA
1916,Rosenberg,Idiotia (imbecillitas,Kv.,3,NA
1916,Rosenberg,Idiotia (imbecillitas,Md.,1,NA
1916,Rosenberg,Insania periodica,Kv.,1,NA
1916,Rosenberg,Insania periodica,Md.,NA,NA
1916,Rosenberg,Insania periodica - degenerativa,Kv.,NA,NA
1916,Rosenberg,Insania periodica - degenerativa,Md.,NA,NA
1916,Rosenberg,Insania periodica - epileptica,Kv.,NA,NA
1916,Rosenberg,Insania periodica - epileptica,Md.,1,NA
1916,Rosenberg,Insania periodica - hypochondrica,Kv.,NA,NA
1916,Rosenberg,Insania periodica - hypochondrica,Md.,NA,NA
1916,Rosenberg,Insania periodica - hysterica,Kv.,NA,NA
1916,Rosenberg,Insania periodica - hysterica,Md.,NA,NA
1916,Rosenberg,Insania periodica - neurasthenica,Kv.,NA,NA
1916,Rosenberg,Insania periodica - neurasthenica,Md.,NA,NA
1916,Rosenberg,Mania,Kv.,1,NA
1916,Rosenberg,Mania,Md.,NA,NA
1916,Rosenberg,Melancholia,Kv.,2,NA
1916,Rosenberg,Melancholia,Md.,1,NA
1916,Rosenberg,Paralysis generalis,Kv.,NA,NA
1916,Rosenberg,Paralysis generalis,Md.,NA,NA
1916,Rosenberg,Paranoia,Kv.,1,NA
1916,Rosenberg,Paranoia,Md.,2,NA
1916,Rosenberg,Til observasjon,Kv.,NA,NA
1916,Rosenberg,Til observasjon,Md.,NA,NA
1916,Rosenberg,Vitia organica cerebri,Kv.,NA,NA
1916,Rosenberg,Vitia organica cerebri,Md.,NA,NA
1916,Rotvoll,Alcoholismus,Kv.,NA,NA
1916,Rotvoll,Alcoholismus,Md.,NA,NA
1916,Rotvoll,Amentia,Kv.,2,NA
1916,Rotvoll,Amentia,Md.,NA,NA
1916,Rotvoll,Dementia,Kv.,28,NA
1916,Rotvoll,Dementia,Md.,32,NA
1916,Rotvoll,Idiotia (imbecillitas,Kv.,2,NA
1916,Rotvoll,Idiotia (imbecillitas,Md.,3,NA
1916,Rotvoll,Insania periodica,Kv.,2,NA
1916,Rotvoll,Insania periodica,Md.,NA,NA
1916,Rotvoll,Insania periodica - degenerativa,Kv.,2,NA
1916,Rotvoll,Insania periodica - degenerativa,Md.,2,NA
1916,Rotvoll,Insania periodica - epileptica,Kv.,1,NA
1916,Rotvoll,Insania periodica - epileptica,Md.,NA,NA
1916,Rotvoll,Insania periodica - hypochondrica,Kv.,NA,NA
1916,Rotvoll,Insania periodica - hypochondrica,Md.,1,NA
1916,Rotvoll,Insania periodica - hysterica,Kv.,2,NA
1916,Rotvoll,Insania periodica - hysterica,Md.,NA,NA
1916,Rotvoll,Insania periodica - neurasthenica,Kv.,NA,NA
1916,Rotvoll,Insania periodica - neurasthenica,Md.,1,NA
1916,Rotvoll,Mania,Kv.,10,NA
1916,Rotvoll,Mania,Md.,7,NA
1916,Rotvoll,Melancholia,Kv.,18,NA
1916,Rotvoll,Melancholia,Md.,11,NA
1916,Rotvoll,Paralysis generalis,Kv.,NA,NA
1916,Rotvoll,Paralysis generalis,Md.,3,NA
1916,Rotvoll,Paranoia,Kv.,1,NA
1916,Rotvoll,Paranoia,Md.,1,NA
1916,Rotvoll,Til observasjon,Kv.,NA,NA
1916,Rotvoll,Til observasjon,Md.,NA,NA
1916,Rotvoll,Vitia organica cerebri,Kv.,1,NA
1916,Rotvoll,Vitia organica cerebri,Md.,1,NA
1916,Rønvik,Alcoholismus,Kv.,NA,NA
1916,Rønvik,Alcoholismus,Md.,1,NA
1916,Rønvik,Amentia,Kv.,3,NA
1916,Rønvik,Amentia,Md.,NA,NA
1916,Rønvik,Dementia,Kv.,31,NA
1916,Rønvik,Dementia,Md.,36,NA
1916,Rønvik,Idiotia (imbecillitas,Kv.,3,NA
1916,Rønvik,Idiotia (imbecillitas,Md.,8,NA
1916,Rønvik,Insania periodica,Kv.,5,NA
1916,Rønvik,Insania periodica,Md.,NA,NA
1916,Rønvik,Insania periodica - degenerativa,Kv.,NA,NA
1916,Rønvik,Insania periodica - degenerativa,Md.,2,NA
1916,Rønvik,Insania periodica - epileptica,Kv.,NA,NA
1916,Rønvik,Insania periodica - epileptica,Md.,4,NA
1916,Rønvik,Insania periodica - hypochondrica,Kv.,NA,NA
1916,Rønvik,Insania periodica - hypochondrica,Md.,NA,NA
1916,Rønvik,Insania periodica - hysterica,Kv.,3,NA
1916,Rønvik,Insania periodica - hysterica,Md.,NA,NA
1916,Rønvik,Insania periodica - neurasthenica,Kv.,NA,NA
